,Source,URL,sents_leicht,sents_standard
1351,LS_infoeasy_gpt,https://infoeasy-news.ch/mit-zertifikat-ins-restaurant/,Die Zertifikats·pflicht gilt bis 24. Januar 2022.,Die Zertifikatspflicht gilt bis zum 24. Januar 2022.
1352,LS_infoeasy_gpt,https://infoeasy-news.ch/mit-zertifikat-ins-restaurant/,Wird die Corona-Situation viel besser? Dann endet die Zertifikats·pflicht vielleicht früher.,"Wenn sich die Corona-Situation deutlich verbessert, kann die Zertifikatspflicht möglicherweise früher enden."
1353,LS_infoeasy_gpt,https://infoeasy-news.ch/mit-zertifikat-ins-restaurant/,Autor Andrea Sterchi Quelle,Autor: Andrea Sterchi
1354,LS_infoeasy_gpt,https://infoeasy-news.ch/mit-zertifikat-ins-restaurant/,"Die Informationen kommen aus diesem Original-Text in Standard-Sprache in: Schweizerische Eidgenossenschaft, Coronavirus: Bundesrat dehnt Zertifikats·pflicht aus , 13. September 2021 Schweizerische Eidgenossenschaft, FAQ – Ausweitung Zertifikats·pflicht , 13. September 2021 SRF, Diese neuen Corona-Regeln gelten ab heute , 13. September 2021","Quelle: Die Informationen stammen aus dem Originaltext in Standardsprache ""Schweizerische Eidgenossenschaft, Coronavirus: Bundesrat dehnt Zertifikatspflicht aus"" vom 13. September 2021, ""Schweizerische Eidgenossenschaft, FAQ – Ausweitung Zertifikatspflicht"" vom 13. September 2021 und ""SRF, Diese neuen Corona-Regeln gelten ab heute"" vom 13. September 2021."
1355,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Tag der Demokratie Am 15. September 2021 ist der internationale Tag der Demokratie.,Am 15. September 2021 wird weltweit der internationale Tag der Demokratie gefeiert.
1356,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,In vielen Ländern finden deshalb Aktivitäten zum Thema Demokratie statt. Auch in der Schweiz.,"An diesem Tag finden in vielen Ländern Veranstaltungen zum Thema Demokratie statt, auch in der Schweiz."
1357,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Den internationalen Tag der Demokratie gibt es seit 2007. Wieso gibt es diesen Tag?,Der internationale Tag der Demokratie wurde erstmals im Jahr 2007 eingeführt.
1358,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Der Tag macht auf die Demokratie aufmerksam.,Er soll die Aufmerksamkeit auf die Bedeutung der Demokratie lenken.
1359,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Demokratie ist nicht selbstverständlich. Demokratie gibt es nämlich nicht einfach so.,"Demokratie ist keine Selbstverständlichkeit, sie existiert nicht einfach von selbst."
1360,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Die Menschen müssen sich immer wieder für die Demokratie einsetzen. Und sie müssen sich für ihre politischen Rechte einsetzen. Sie tun das zum Beispiel: Wenn sie wählen gehen.,"Die Menschen müssen sich immer wieder für die Demokratie engagieren und für ihre politischen Rechte einsetzen, beispielsweise durch Wählen oder Mitarbeit in politischen Parteien."
1361,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Oder wenn sie bei politischen Parteien mitmachen.,
1362,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Nur dann funktioniert Demokratie gut.,Nur so kann Demokratie gut funktionieren.
1363,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Aktivitäten in vielen Städten Am 15. September 2021 finden in der Schweiz an vielen Orten Aktivitäten statt.,Am 15. September 2021 finden in der Schweiz an vielen Orten Aktivitäten statt.
1364,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Zum Beispiel organisiert der Verein Tatkraft ein Behinderten-Kafichränzli auf dem Bundesplatz in Bern.,"Ein Beispiel dafür ist das von dem Verein Tatkraft organisierte ""Behinderten-Kafichränzli"" auf dem Bundesplatz in Bern."
1365,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Der Verein Tatkraft setzt sich für die Rechte von Menschen mit Behinderung ein. Und er setzt sich für Inklusion ein.,Der Verein Tatkraft setzt sich für die Rechte von Menschen mit Behinderung und für Inklusion ein.
1366,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Beim Behinderten-Kafichränzli sprechen Personen zu verschiedenen Themen. Zum Beispiel zum Stimmrecht und Wahlrecht für Menschen mit geistiger Beeinträchtigung.,"Beim Behinderten-Kafichränzli werden verschiedene Themen angesprochen, wie zum Beispiel das Wahlrecht für Menschen mit geistiger Beeinträchtigung."
1367,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Man kann beim Kafichränzli auch viele Menschen mit und ohne Beeinträchtigung treffen. Und Mitglieder vom Nationalrat und vom Ständerat .,Dabei können Menschen mit und ohne Beeinträchtigung zusammenkommen und auch Mitglieder des Nationalrats und des Ständerats treffen.
1368,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Initiative für Inklusion Der Verein Tatkraft will auch eine Initiative für Inklusion starten.,"Der Verein Tatkraft plant außerdem, eine Initiative für Inklusion zu starten."
1369,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Das Ziel von der Initiative ist: Alle Menschen sollen mehr über die Rechte von Menschen mit Behinderung wissen. Es soll mehr Geld für Assistenz geben. Manche Menschen brauchen Unterstützung.,"Das Ziel dieser Initiative ist, dass alle Menschen mehr über die Rechte von Menschen mit Behinderungen wissen und dass es mehr finanzielle Unterstützung gibt, um Menschen mit Behinderung eine Teilhabe am gesellschaftlichen Leben zu ermöglichen."
1370,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Assistenz·personen bieten diese Unterstützung.,
1371,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,"Der Verein Tatkraft will, dass es mehr Geld gibt für Unterstützung.",
1372,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Dann können mehr Menschen mit Behinderung am Leben der Gesellschaft teilhaben.,
1373,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,"Wo gibt es Aktivitäten? Im Internet gibt es eine Karte. Die Karte zeigt, wo es in der Schweiz Aktivitäten gibt.","Eine Karte im Internet zeigt, wo es in der Schweiz Aktivitäten zum Tag der Demokratie gibt."
1374,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Klicke auf ein Symbol auf der Karte. Dann öffnet sich ein Fenster mit mehr Informationen.,Durch Klicken auf ein Symbol auf der Karte erhält man weitere Informationen zu den Veranstaltungen.
1375,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Die Informationen zu den Aktivitäten sind nicht in Leichter Sprache.,Leider sind diese Informationen nicht in leichter Sprache verfügbar.
1376,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Hier ist der Link zur Karte: Tag der Demokratie,Hier ist der Link zur Karte: [Link zur Karte]
1377,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Es gibt auch eine Liste mit den Aktivitäten. Die Liste ist nicht in Leichter Sprache.,"Es gibt außerdem eine Liste mit den Aktivitäten, diese ist ebenfalls nicht in leichter Sprache verfasst."
1378,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Hier ist der Link: Liste mit Aktivitäten,Hier ist der Link: [Link zur Liste]
1379,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Autor Andrea Sterchi,Autor: Andrea Sterchi
1380,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,Quelle,
1381,LS_infoeasy_gpt,https://infoeasy-news.ch/tag-der-demokratie/,"Die Informationen kommen aus diesem Original-Text in Standard-Sprache in: Die Website vom Verein Tatkraft , 12. September 2021 Die Website vom Projekt Behinderten·politik vom Verein Tatkraft , 12. September 2021 Campus Demokratie, Tag der Demokratie , 10. September 2021","Quelle: Die Informationen stammen aus diesem Originaltext in Standardsprache von der Website des Vereins Tatkraft und des Projekts Behindertenpolitik vom Verein Tatkraft sowie von Campus Demokratie, Tag der Demokratie."
1382,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Initiative 99%,Die Initiative 99%
1383,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,L’initiative veut mettre des impôts plus grands sur le capital.,Die Initiative will höhere Steuern auf Kapital.
1384,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Comme cela, les impôts sont plus justes.",So werden die Steuern gerechter.
1385,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,On peut redistribuer la richesse entre les gens.,Man kann den Reichtum zwischen den Menschen umverteilen.
1386,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le Conseil fédéral et le Parlement sont contre cette initiative.,Der Bundesrat und das Parlament sind gegen diese Initiative.
1387,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,La situation aujourd’hui,Die aktuelle Situation
1388,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"En Suisse, nous payons des impôts sur nos revenus.",In der Schweiz zahlen wir Steuern auf unser Einkommen.
1389,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Il y a différents revenus :,Es gibt verschiedene Arten von Einkommen:
1390,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le salaire,- Das Gehalt
1391,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,La rente,- Die Rente
1392,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le revenu du capital,- Das Kapitaleinkommen
1393,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Les revenus du capital sont :,Das Kapitaleinkommen umfasst:
1394,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Les intérêts Par exemple, les intérêts sur un compte en banque.","- Zinsen, zum Beispiel Zinsen auf einem Bankkonto"
1395,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Les revenus locatifs Cela veut dire: quand on a une maison ou un appartement à soi, c’est un revenu.","- Mieteinnahmen, wenn man ein Haus oder eine Wohnung besitzt"
1396,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Les dividendes Par exemple, quand on vend des actions.","- Dividenden, zum Beispiel beim Verkauf von Aktien"
1397,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Comment fonctionne la distribution des impôts ?,Wie funktioniert die Verteilung der Steuern?
1398,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Les personnes riches paient plus d’impôts que les personnes pauvres.,Reiche Menschen zahlen mehr Steuern als arme Menschen.
1399,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Avec l’argent des impôts, l’État peut aider les personnes plus pauvres avec des prestations sociales.",Mit dem Steuergeld kann der Staat ärmeren Menschen durch Sozialleistungen helfen.
1400,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Les prestations sociales sont, par exemple :",Sozialleistungen können beispielsweise sein:
1401,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,L’aide sociale,- Sozialhilfe
1402,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,La rente,- Rente
1403,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le chômage,- Arbeitslosengeld
1404,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Qu’est-ce que dit l’initiative ?,Was sagt die Initiative?
1405,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le comité de l’ initiative veut mieux distribuer la richesse.,Das Initiativkomitee will den Reichtum fairer verteilen.
1406,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,C’est pourquoi des personnes ont fait un comité.,Deshalb haben einige Menschen ein Komitee gebildet.
1407,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Et elles ont créé l’ initiative 99%.,Und sie haben die Initiative 99% geschaffen.
1408,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le vrai nom de l’ initiative est :,Der eigentliche Name der Initiative lautet:
1409,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Allégez les salaires, taxez le capital équitablement.","""Gehälter senken, Kapitaleinkommen gerecht besteuern."""
1410,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le comité d’ initiative veut des impôts plus grands pour les grands revenus capitaux.,Das Initiativkomitee will höhere Steuern für hohe Kapitaleinkommen.
1411,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"C’est pourquoi, nous votons cette initiative le 26 septembre. Liens",Deshalb stimmen wir am 26. September über diese Initiative ab.
1412,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Ici tu trouves la vidéo d’explication du Conseil fédéral sur l’initiative 99 pourcent, 1er septembre 2021",
1413,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Ici tu trouves la vidéo d’explication en langue des signes du Conseil fédéral sur l’initiative 99 pourcent.,
1414,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Ici tu trouves la vidéo d’explication d’Easyvote,
1415,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Qu’est-ce qui change si on dit oui à l’initiative ?,"Was ändert sich, wenn man der Initiative zustimmt?"
1416,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Les impôts sur les revenus du capital augmentent.,Die Steuern auf Kapitaleinkommen steigen.
1417,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Les impôts augmentent seulement après un certain montant.,Die Steuern steigen erst ab einer bestimmten Summe.
1418,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"À partir de ce montant, nous devons payer 1,5 fois d’impôts en plus.","Ab diesem Betrag müssen wir 1,5-mal höhere Steuern zahlen."
1419,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le parlement écrit ce montant dans la loi.,Das Parlament schreibt diesen Betrag ins Gesetz.
1420,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Un exemple :,Ein Beispiel:
1421,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le parlement décide d’un montant de 100’000 francs.,Das Parlament beschließt einen Betrag von 100.000 Franken.
1422,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Une personne a un revenu de capital de 150’000 francs.,Eine Person hat ein Kapitaleinkommen von 150.000 Franken.
1423,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,La personne paie le même impôt que maintenant jusqu’à 100’000 francs.,Die Person zahlt bis 100.000 Franken die gleichen Steuern wie bisher.
1424,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Pour les 50’000 francs, la personne paie 1,5 fois d’impôts en plus.","Für die restlichen 50.000 Franken zahlt die Person 1,5-mal höhere Steuern."
1425,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Pour les 50’000 francs, la personne doit payer l’impôt comme si elle avait 75’000 francs.","Für die 50.000 Franken muss die Person die Steuern so zahlen, als hätte sie 75.000 Franken."
1426,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Au total, la personne paie des impôts pour 175’000 francs au lieu de 150’000 francs.",Insgesamt zahlt die Person Steuern für 175.000 Franken anstatt 150.000 Franken.
1427,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Grâce à cela, l’État reçoit plus d’argent des impôts.",Dadurch erhält der Staat mehr Steuergeld.
1428,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,L’argent des impôts reçu en plus doit permettre de :,"Das zusätzliche Steuergeld soll verwendet werden, um:"
1429,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,baisser les impôts des personnes qui ont un salaire moyen ou bas.,- Die Steuern für Menschen mit mittlerem oder niedrigem Einkommen zu senken.
1430,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,aider à payer l’aide sociale.,- Bei der Zahlung von Sozialleistungen zu helfen.
1431,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Pour – Qui est pour l’initiative 99% ?,Dafür - Wer ist für die Initiative 99%?
1432,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le comité de l’ initiative dit OUI pour l’ initiative 99%.,Das Initiativkomitee sagt JA zur Initiative 99%.
1433,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le comité de l’ initiative est un groupe de personnes.,Das Initiativkomitee ist eine Gruppe von Menschen.
1434,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Le comité pense que l’ initiative est bonne car :,"Das Komitee glaubt, dass die Initiative gut ist, weil:"
1435,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Les personnes riches deviennent toujours plus riches.,- Reiche Menschen immer reicher werden.
1436,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Souvent, les personnes riches ne doivent pas travailler.",- Oft müssen reiche Menschen nicht arbeiten.
1437,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Malgré cela, elles deviennent toujours plus riches, car elles reçoivent de plus en plus de revenu du capital.","- Trotzdem werden sie immer reicher, weil sie immer mehr Kapitaleinkommen erhalten."
1438,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Par exemple, les bénéfices de la vente d’actions.",- Zum Beispiel Gewinne aus dem Verkauf von Aktien.
1439,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Cet argent manque aux salaires des autres.,- Dieses Geld fehlt bei den Gehältern der anderen.
1440,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"En même temps, les loyers et les primes d’assurance-maladie augmentent.",- Gleichzeitig steigen die Mieten und Krankenversicherungsprämien.
1441,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,La différence entre les riches et les pauvres devient plus grande.,- Der Unterschied zwischen den Reichen und den Armen wird größer.
1442,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Celui qui a plus d’argent, achète plus.","- Wer mehr Geld hat, kauft mehr."
1443,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,"Quand les personnes gagnent plus de salaire, alors elles achètent plus de choses.","- Wenn Menschen mehr verdienen, kaufen sie mehr Sachen."
1444,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Cela est bien pour l’économie.,- Das ist gut für die Wirtschaft.
1445,LS_infoeasy_gpt,https://infoeasy-news.ch/initiative-99-pourcent/,Et cela est bien pour les petites entreprises.,- Und das ist gut für kleine Unternehmen.
