,sents_leicht,sents_standard,sim
607,"wünschten sich früher, möglichst selbstbestimmt zu wohnen.","In der Folge hatten sie auch den Wunsch, möglichst selbstbestimmt und unabhängig vom Elternhaus wohnen zu können. Darüber hinaus kamen auch viele Angehörige in ein Alter, in dem sie die Betreuung ihrer Angehörigen mit Behinderung daheim nicht mehr leisten konnten.",0.8257617347590005
608,Die GWW eröffnete also ihre ersten Wohnheime in Sindelfingen und in Herrenberg.,"So eröffneten die Wohnheime in Sindelfingen mit 37 Plätzen und in Herrenberg mit 36 Plätzen ein Wohnangebot, welches mit einer großen Anzahl Einzelzimmern als richtungsweisend galt.",0.3703055839695559
609,Die Selbstständigkeit der Bewohner wurde dabei immer auch gefordert und gefördert.,"Allerdings mussten sowohl die Angehörigen, als auch die Bewohner lernen, dass das Wohnangebot keine Fortführung des bisherigen Familienlebens darstellt. Denn die GWW forderte und förderte immer auch die Selbstständigkeit ihrer Bewohner.",0.6297035549285631
610,"Dass das nicht immer für jeden einfach war, erzählt man sich noch heute.","Dass das nicht immer für jeden einfach war, erzählt man sich noch heute.",0.6196261661506279
611,Andere Wohnformen kamen bald,"So stellte ein Bewohner kurz nach seinem Einzug fest, dass die Betreuerinnen wohl nicht allzu fleißig seien.",0.2783181047899131
612,zu den Wohnheimen dazu.,"Darauf angesprochen erklärte der Bewohner: „Stell dir vor, ich stelle abends meine Schuhe vor die Tür und meinst du, die haben sie bis morgens geputzt?“ Unbeirrt davon hielten die Verantwortlichen an der wachsenden Selbstständigkeit der Bewohner fest.",0.2101272424778836
613,Das Ambulant Betreute Wohnen ermöglichte den Bewohnern eine hohe Eigenständigkeit.,"Nur wenige Jahre später wurden weitere Wohnformen umgesetzt, die den Bewohnern hohe Eigenständigkeit gewährte. So erkannte die GWW als eine der ersten Einrichtungen bereits in den achtziger Jahren das Potenzial des Ambulant Betreuten Wohnens.",0.2690781344155744
614,Passende Angebote gibt es heute für Menschen mit verschiedenem Hilfebedarf. Auch für ältere Menschen mit Behinderung.,"Heute gibt es für Menschen jeglichen Hilfebedarfs differenziert abgestimmte Angebote, unabhängig von deren Alter. „Die Wohnangebote richten sich immer nach den Wünschen der Bewohner.",-0.3895345576526517
615,"Britta Bender, die in der GWW das Geschäftsfelds Wohnen leitet, erklärt:","Wer selbstständig leben möchte, soll dies im Rahmen seiner Möglichkeiten tun dürfen“, erklärt Britta Bender, Geschäftsfeldleiterin Wohnen in der GWW. So wurde auch an den anderen Wohnstandorten im Landkreis Böblingen kräftig mitgefeiert.",0.8115700275070675
616,„Die Wohnangebote richten sich immer,Denn sie alle gehen auf die Gründung vor 40 Jahren zurück.,0.651294464745074
617,nach den Wünschen der Bewohner.,"Die Bewohner in Herrenberg bemalten Karten, die sie am Nachmittag zeitgleich von allen Standorten aus mit bunten Luftballons in den leider verregneten Himmel steigen ließen.",0.6044982144524161
618,"Wer selbstständig leben möchte,","Als die ersten Wohnheime der GWW öffneten, lebten die meisten Menschen mit Behinderung in Deutschland hauptsächlich in Einrichtungen außerhalb der Städte. Heimatnahe Wohnangebote gab es so gut wie nicht. So war es nur konsequent, dass die Verantwortlichen der GWW die Wünsche der Bewohner und Angehörigen weiter verfolgten und die vielfältigen Wohnangebote gemeindeintegriert an vielen Stellen der Städte und Gemeinden im Landkreis entwickelte. „So können heute die Menschen im Wohnheim lernen, ihr Leben mitzugestalten und wer es sich zutraut, alleine zu leben, zieht später in eine Außenwohngruppe und anschließend möglicherweise in die eigene Wohnung“, so Bender weiter. „Und wenn die Menschen später im fortgeschrittenen Alter wieder mehr Hilfe benötigen, können die Betreuungszeiten erhöht werden oder sie können in eine enger betreute Wohnform wechseln.“ Dieses Konzept kommt auch bei den Verantwortlichen der Städte und Gemeinden an. So lobte Herrenbergs Oberbürgermeister Thomas Spißler in seinem Grußwort: „Die GWW setzt sich stets für andere ein und bildet gemeinsam eine großartige Gemeinschaft.",0.676666162350962
619,soll dies so gut er kann auch dürfen.“,Alle Menschen sind willkommen und können Teil dieser Gemeinschaft sein. Das ist etwas ganz Wunderbares und alle tragen zusammen dazu bei.“,0.4636708089049848
620,Die Corona-Krise betrifft jeden. Alle Menschen – weltweit.,Es ist nicht zu übersehen: Die Corona-Krise betrifft jeden einzelnen Menschen – weltweit.,0.5216368287502383
621,Auch im GWW-Wohnheim Calw.,Auch im Wohnheim Calw ist dies das Gesprächsthema Nummer eins. Alles dreht sich um das Corona-Virus.,0.60693847348062
622,Aber wie gehen wir damit um?,Aber wie gehen wir damit um?,0.5995415921683486
623,"Wir haben mit mehreren Menschen aus dem Wohnheim-Umfeld gesprochen. Hier folgt das, was uns die","Wir haben mit mehreren Menschen gesprochen, die bei uns wohnen, arbeiten, mit ehrenamtlichen Helfern, Eltern…usw. Einen Ausschnitt der Antworten stellen wir Ihnen hier vor. Den ausführlichen Bericht lesen Sie in unserer kommenden Ausgabe des Campus Mensch Magazins aktuell.",0.4629332992928031
624,Bewohner gesagt haben.,"Der Dank geht an alle, die mit ihren Aussagen zum Bericht beigetragen haben. Zuerst haben wir die Bewohner befragt:",0.6633355689636
625,Was ist eigentlich das Corona-Virus?,Was ist eigentlich das Corona-Virus?,0.5928351804130033
626,"Viele sagten gleich, das ist gefährlich, daran kann man sterben.","Viele sagten gleich, das ist gefährlich, daran kann man sterben.",0.6225897282748712
627,Das sieht und hört man nicht.,Das sieht und hört man nicht.,0.44973103309658197
628,Das macht die Menschen krank.,Das macht die Menschen krank.,0.5797181050619047
629,Wie können wir uns vor ihm schützen?,Wie können wir uns vor ihm schützen?,0.525962353976768
630,Wir waschen unsere Hände. Wir halten Abstand. Wir husten in den Ellenbogen.,"Wir waschen unsere Hände, müssen Abstand voneinander halten, wir husten in den Ellenbogen.",0.347006880036599
631,Und wir bleiben zu Hause.,Wir bleiben zu Hause.,0.6375119952681051
632,Wir gehen auch nicht mehr arbeiten oder in den FuB.,Gehen nicht mehr arbeiten oder in den FuB. Hier im Wohnheim sind wir sicher.,0.29210007245701197
633,Es soll auch kein Besuch ins Wohnheim kommen.,Es soll auch kein Besuch zu uns ins Wohnheim kommen.,0.52044353151726
634,Wie haltet ihr dann Kontakt zu euren Familien und Freunden?,"Wie könnt ihr dann Kontakt zu euren Familien und Freunden haben, wenn die nicht zu euch kommen dürfen oder ihr auch nicht zu ihnen könnt?",0.7090011353438733
635,Wir können sie leider nicht treffen oder besuchen. Wir können aber jederzeit mit ihnen telefonieren.,"Ja, wir können sie leider nicht treffen oder auch nicht besuchen, aber telefonieren können wir jederzeit mit ihnen.",0.325474636792275
636,Dazu haben wir mehrere Telefone bekommen.,"Unsere Betreuer haben für uns mehrere Telefone bereitgestellt. Die Gemeinde hat uns ein Telefon gebracht, wo man den Gottesdienst mithören kann.",0.5072413254916406
637,Wie geht es euch ohne persönlichen Kontakt zu euren Angehörigen und Freunden?,"Wie geht es euch damit, dass ihr keinen persönlichen Kontakt zu euren Angehörigen und Freunden haben könnt?",0.7300961627169393
638,"Schlecht, wir sind sehr traurig und es nervt uns.","Schlecht, wir sind sehr traurig und es nervt uns.",0.774443363394607
639,Alles ist verboten.,Alles ist verboten.,0.7438156367775091
640,Aber das geht gerade jedem so.,Aber das geht gerade jedem so.,0.7567022420379502
641,Was seht ihr gerade als gut im Wohnheim an?,Was seht ihr gerade als positiv im Wohnheim an?,0.694604469691603
642,Die Betreuer geben sich Mühe.,Die Betreuer geben sich Mühe.,0.7800642715427334
643,Sie sind für uns da.,Sie sind für uns da.,0.4921669042575081
644,"Es ist schön, dass wir morgens ausschlafen können. Und tagsüber können wir teilnehmen",Morgens kann man ausschlafen.,0.6808838309570158
645,an Angeboten wie,"Wir haben Angebote, an denen wir teilnehmen können.",0.6812056408684419
646,"Malen, Vorlesen, Basteln oder Gemeinschaftsspielen. Es kommt auch regelmäßig ein Herr zu uns in den Hof, der uns mit der Trompete Lieder vorspielt.","Das ist z.B. Malen, Geschichten vorlesen, Basteln, Gemeinschaftsspiele, es kommt auch regelmäßig ein Herr zu uns in den Hof, der uns mit der Trompete Lieder vorspielt.",0.7361513300625441
647,Das ist alles eine tolle Abwechslung und der Tag ist dann nicht so lang.,Das ist alles eine tolle Abwechslung und der Tag ist dann nicht so lang.,0.48780610081083725
648,Was wünscht ihr euch für die nächste Zeit?,Was wünscht ihr euch für die nächste Zeit?,-0.2847383881243691
649,Das Virus soll bald verschwinden.,Das Virus soll bald verschwunden sein.,0.16470020989034667
650,Wir wollen wieder arbeiten gehen oder in den FuB. Wir wollen wieder unsere Freunde sehen.,"Dann können wir endlich wieder arbeiten gehen oder in den FuB, wir sehen dann wieder unsere Freunde. Die vermissen wir sehr. Alles soll einfach wieder normal sein.",0.3232125180405677
651,Die vermissen wir sehr.,"Als nächstes haben wir Eltern befragt. Die große Gemeinsamkeit sind die Sorgen, die sie sich machen: Hoffentlich bekommt mein Kind nicht das Virus. Außerdem bedauerten sie, dass sie keinen persönlichen Kontakt mehr zu den Bewohnern haben können. Sie verstehen aber das Besuchsverbot und finden es auch gut.",0.10459712198829288
652,Alles soll einfach wieder normal sein.,"Das schützt alle Bewohner. Sie sind dankbar, dass wir den telefonischen Kontakt anbieten. Das tut gut und hilft allen Beteiligten in dieser Zeit. Auch die Betreuer sind davon betroffen.",0.513210898637187
678,Wie können Menschen mit hohem Unterstützungsbedarf möglichst selbstbestimmt am Leben teilhaben?,"Auch wenn wir nicht sprechen können, haben wir trotzdem etwas zu sagen Eine Tagung in der GWW Herrenberg erörtert Fragen zu selbstbestimmtem Leben für Menschen mit hohem Unterstützungsbedarf",0.46972739454497625
679,Das Institut Mensch Ethik Wissenschaft aus Berlin machte dazu eine wissenschaftliche Studie. Die Wissenschaftler aus Berlin waren auch,"Wie Teilhabe und Selbstbestimmung auch bei Menschen mit hohem Unterstützungsbedarf gelingen können, wird derzeit im Rahmen einer wissenschaftlichen Studie vom Institut Mensch Ethik Wissenschaft (IMEW) in Berlin untersucht.",0.6027851648180463
680,bei der GWW in Herrenberg zu einer Tagung. 24 Teilnehmer waren bei der Tagung dabei. Darunter waren 7 Männer und Frauen mit hohem Unterstützungsbedarf.,"Um über wegweisende Umsetzungen zu diskutieren, trafen sich in den Herrenberger Räumen der GWW – Gemeinnützige Werkstätten und Wohnstätten GmbH 24 Teilnehmer, darunter sieben Männer und Frauen mit hohem Unterstützungsbedarf.",0.6653103469184641
681,Einige von ihnen nutzten digitale Hilfsmittel.,"Einige von ihnen nutzten digitale Hilfsmittel, um sich an den Gesprächen zu beteiligen und ihre Erfahrungen einzubringen.",0.17227143783958204
682,Damit konnten sie an den Gesprächen teilnehmen. Einer von ihnen war Bernd Oberdorfer. Er hat auch sonst schon immer gerne diskutiert.,Bernd Oberdorfer hat sich schon immer in Diskussionen eingemischt.,-0.3353583765289096
683,"Das war früher aber nicht so einfach, denn er benutzte das Morse-Alphabet.","In der Vergangenheit war das nicht ganz einfach, da er über das Morse Alphabet kommunizierte.",0.6450763375090709
684,"Und nur wer das Morse-Alphabet kannte, konnte aus seinen Augen-Bewegungen lesen.","Anhand der Augenbewegung konnte sein Gegenüber, der ebenfalls das Morse Alphabet kennen musste, Buchstabe für Buchstabe ablesen, Wörter zusammensetzen, Sätze und Inhalte erfassen.",0.6211754899814218
685,Heute hilft ihm ein digitales Sprachgerät.,"Heute hilft ihm ein digitales Sprachgerät, welches er mithilfe von am Rollstuhl angebrachten Sensoren durch Kopfbewegungen steuern kann.",0.6651218306149528
686,Das Sprachgerät erkennt Kopfbewegungen,"So kann er einerseits einprogrammierte Wörter und Sätze nutzen, oder aber seine Nachrichten selbst schreiben.",0.45328505471403613
687,über einen Sensor am Rollstuhl.,"Seine Assistentin unterstützt ihn dann, wenn die Technik streikt, eine leidige Erfahrung, welche er mit den anderen Teilnehmern mit Sprachgeräten teilt.",0.8298813579025826
688,"Bernd Oberdorfer kann so steuern, was das Sprachgerät sagen soll. Die Teilnehmer mit hohem Hilfebedarf","An der Herrenberger Tagung berichten Oberdorfer und die anderen Teilnehmer mit hohem Unterstützungsbedarf der GWW von ihrer Mitsprache im Unternehmen und von Projekten, in denen sie als Referenten auftreten. Denn die GWW nimmt im institutionellen Rahmen bereits eine Vorreiterrolle ein und macht sich stark für eine verbesserte Lebenssituation dieser Personengruppe.",0.6695145739427412
689,haben über ihre Erfahrungen berichtet. Sie berichteten als Experten in eigener Sache.,"Als Experten in eigener Sache können die betroffenen Menschen mitreden, wenn es um sie und um gesellschaftliche Teilhabe und Partizipation geht. Gelungen ist dies durch die Gründung eines eigenständigen Beirats für den Förder- und Betreuungsbereich (FuB). Dieser ergänzt seit April 2015 den bereits bestehenden Werkstatt- und Heimbeirat und setzt sich aus zehn demokratisch gewählten Mitgliedern zusammen.",0.8460360984665984
690,"Sie berichteten von Projekten, in denen sie als Redner auftreten.","Dass dies nicht von heute auf morgen umgesetzt werden kann, wird deutlich, wenn man sich die vielfältigen Bildungsangebote anschaut, die während der gemeinsamen Entwicklung entstanden und genutzt wurden.",0.5608450540819503
691,"Und sie berichteten davon, wie sie in der GWW mitsprechen können.","Dabei lernten die Beiräte eine Besprechung zu strukturieren, sich abzustimmen und vor allem als Vertreter der im FuB betreuten Menschen zu sprechen. Über Mails können sich die Beiräte im Vorfeld einer Sitzung abstimmen. Kann ein Teilnehmer nicht vor Ort sein, wird er per Live-Video zugeschaltet oder sendet eine Videobotschaft.",0.7219565520558204
692,Seit April 2015 gibt es in der GWW einen Beirat,Für die aktiven Beiräte wurde die Gremienarbeit zu einem zentralen Anliegen.,0.46827422107008315
693,für den Förder- und Betreuungsbereich (FuB).,"An wichtigen Entscheidungen mitwirken zu können, gibt ihnen den Antrieb für die durchaus auch anstrengende Tätigkeit als Beiratsmitglied. Denn ein solches Beteiligungsgremium ist für die Förder-und Betreuungsbereiche bislang keinesfalls selbstverständlich. „Alles eine Frage der institutionellen Haltung und des gelebten Werteverständnisses“, meldet sich GWW-Geschäftsführerin Andrea Stratmann in der Runde zu Wort. Sie weiß: Auch wenn der Weg zu einer verbindlichen und einheitlichen Regelung auf Bundesebene noch weit sei, so lohne es sich für Einrichtungen, mutig voran zu gehen und neue Ideen mit anderen Institutionen zu teilen. Dies ist auch eine der Intentionen des Workshops in Herrenberg. „Ein Denken in Alternativen“, betont Andrea Stratmann, „ist unumgänglich, um eine Veränderung in Gang zu bringen.",0.627519100163342
696,"Hier reden Menschen mit hohem Hilfebedarf mit,","Kein Hindernis für uns“ schließt sich hier nahtlos an. Es ist ebenfalls Bernd Oberdorfer, der zusammen mit einem Kollegen mit hohem Unterstützungsbedarf Vorträge vor interessierten Gruppen, wie beispielsweise Schulklassen, Konfirmandengruppen oder auch Kindergartenkindern hält. Sie geben dabei den jungen Menschen einen Einblick in ihr Leben und lassen diese selbst über die Sprachsoftware mit Talker und Tablets miteinander kommunizieren. Dadurch erfahren die Kinder und Jugendlichen einerseits, dass auch Menschen mit hohem Unterstützungsbedarf selbstbestimmt leben und mitsprechen möchten, andererseits, dass die zu überwindenden Hindernisse weiterhin ein hohes Hemmnis darstellt.",0.7918148084085341
697,wenn es um ihre selbstbestimmte Teilhabe geht.,"Eine gelingende Teilhabe steht auch im Fokus der Studie vom Institut Mensch Ethikwissenschaft (IMEW). Dabei stehen die konkreten Veränderungen und Herausforderungen, die sich durch Inkrafttreten des Bundesteilhabegesetzes (BTHG) für diesen Personenkreis ergeben, im Fokus der Betrachtung. Ein fester Bestandteil der auf zwei Jahre angelegten Studie: praxisorientierte Workshops bei ausgewählten Institutionen der Eingliederungshilfe. Hier tauschen sich betroffene Menschen, die sie begleitenden Fachkräfte sowie Angehörige über individuelle Erfahrungen und Bedürfnisse aus.",0.7062621610369915
